SaleID,ProductID,Quantity,Date,TotalAmount
6129,60,3,2023-11-08,571.47
6130,87,2,2024-05-30,115.74
6131,60,1,2023-09-11,74.32
6132,89,1,2024-08-06,449.15
6133,58,5,2024-03-30,2081.9
6134,40,3,2023-09-12,320.19
6135,3,4,2023-10-23,425.0
6136,43,6,2024-08-18,1497.42
6137,25,1,2024-03-23,281.26
6138,82,6,2023-12-21,627.6
6139,66,9,2023-11-20,910.08
6140,4,8,2024-07-18,1544.72
6141,39,8,2024-03-14,1273.12
6142,91,5,2024-06-11,1959.0
6143,89,9,2024-08-03,1691.73
6144,92,8,2023-09-27,1250.88
6145,82,3,2024-10-05,403.56
6146,38,2,2023-11-23,187.44
6147,77,6,2023-08-02,339.3
6148,50,1,2023-11-03,39.1
6149,71,6,2023-06-25,910.2
6150,75,1,2024-08-11,60.26
6151,58,10,2023-12-19,4913.5
6152,83,3,2024-02-21,56.19
6153,84,6,2023-09-22,2641.8
6154,66,5,2023-06-30,1285.4
6155,29,6,2023-08-10,484.02
6156,37,6,2023-06-24,2866.92
6157,57,7,2023-07-24,2255.19
6158,34,4,2024-06-02,378.2
6159,25,4,2024-07-31,188.48
6160,20,9,2024-07-23,2870.64
6161,63,4,2023-09-25,706.6
6162,2,9,2024-03-07,2267.73
6163,99,2,2024-03-23,296.36
6164,76,2,2024-03-10,212.78
6165,58,1,2023-08-07,214.07
6166,52,5,2023-10-19,215.25
6167,43,1,2024-09-18,60.83
6168,36,4,2023-12-16,1937.32
6169,19,3,2024-01-30,569.76
6170,99,6,2023-10-25,997.08
6171,58,8,2023-12-07,346.32
6172,86,4,2023-11-17,748.2
6173,82,7,2024-10-09,837.97
6174,94,7,2024-01-02,1972.39
6175,5,4,2024-06-29,1021.24
6176,92,3,2023-09-02,810.18
6177,45,8,2024-08-24,183.2
6178,77,5,2023-08-04,1604.05
6179,74,6,2023-12-20,2219.1
6180,81,5,2023-12-04,291.0
6181,6,3,2024-04-17,687.57
6182,29,5,2024-08-17,1868.3
6183,52,9,2023-06-25,3161.52
6184,85,10,2024-01-15,1254.0
6185,56,7,2023-07-25,1924.79
6186,7,2,2024-01-17,135.14
6187,86,3,2023-12-28,1143.42
6188,97,4,2024-07-02,311.64
6189,13,4,2023-07-17,1557.12
6190,80,1,2023-06-20,83.77
6191,39,6,2024-02-29,142.68
6192,49,3,2024-09-19,1369.71
6193,57,5,2024-09-10,1301.05
6194,20,9,2023-07-04,252.99
6195,37,3,2024-09-15,877.92
6196,39,7,2024-03-25,3451.35
6197,53,1,2024-06-30,370.62
6198,48,3,2024-02-23,856.86
6199,3,9,2024-09-23,4356.18
6200,58,9,2024-01-26,1412.73
6201,7,8,2023-10-02,259.2
6202,98,4,2023-10-15,1052.68
6203,71,3,2023-12-21,1484.31
6204,76,2,2023-08-12,848.92
6205,91,2,2024-02-19,990.26
6206,5,5,2024-03-09,817.95
6207,33,7,2023-10-09,2919.35
6208,59,6,2023-12-05,2949.72
6209,87,10,2024-09-17,4808.4
6210,82,10,2023-10-23,1635.1
6211,3,2,2024-03-26,881.24
6212,5,7,2023-08-04,205.94
6213,28,9,2024-01-21,3770.37
6214,72,5,2024-02-13,458.0
6215,12,1,2024-01-16,232.74
6216,2,4,2024-07-23,1291.2
6217,2,9,2024-07-11,3461.94
6218,8,8,2023-09-22,131.28
6219,5,4,2024-04-10,213.32
6220,24,2,2024-07-27,646.22
6221,64,5,2024-04-08,2061.35
6222,75,8,2024-02-21,2202.64
6223,82,7,2023-10-27,2029.72
6224,59,2,2023-10-02,202.82
6225,98,8,2023-11-10,3299.12
6226,61,1,2024-04-08,128.1
6227,89,1,2024-08-19,20.45
6228,26,9,2024-01-27,3537.9
6229,86,6,2024-10-25,2720.76
6230,84,3,2024-01-24,239.4
6231,50,1,2024-06-22,243.74
6232,100,9,2023-11-19,617.49
6233,44,5,2024-05-15,1779.85
6234,46,7,2023-10-17,1991.08
6235,7,2,2023-12-29,329.12
6236,53,4,2024-05-03,508.48
6237,45,6,2024-04-03,966.66
6238,12,3,2024-05-24,1063.92
6239,88,10,2024-02-14,2813.8
6240,50,4,2024-02-20,1010.12
6241,55,9,2023-09-11,2249.28
6242,29,7,2023-10-16,2020.27
6243,97,10,2023-11-12,694.6
6244,22,1,2023-07-19,348.98
6245,68,10,2024-08-11,2263.9
6246,61,6,2023-12-07,1471.5
6247,99,1,2024-10-08,399.15
6248,32,2,2023-07-21,218.86
6249,75,2,2024-04-01,32.3
6250,50,4,2023-11-12,494.32
6251,68,9,2024-08-24,2910.42
6252,84,8,2024-04-05,603.04
6253,28,1,2024-10-17,209.83
6254,45,10,2024-07-28,4032.6
6255,56,8,2023-10-25,940.88
6256,53,2,2023-12-09,319.32
6257,3,3,2023-12-20,1420.98
6258,27,10,2024-10-29,4978.7
6259,28,1,2024-01-06,244.68
6260,82,2,2023-12-31,448.64
6261,82,4,2023-06-30,1131.44
6262,87,3,2023-09-22,308.7
6263,90,10,2024-09-13,2141.0
6264,64,9,2024-04-28,3099.15
6265,86,10,2024-03-20,1622.0
6266,26,1,2023-07-30,478.78
6267,81,1,2024-05-23,491.23
6268,98,4,2024-09-10,862.88
6269,62,2,2024-03-22,575.62
6270,32,9,2024-09-14,1153.35
6271,36,8,2024-08-21,2218.72
6272,29,1,2023-11-04,186.87
6273,35,8,2024-08-06,327.68
6274,53,2,2023-07-14,954.4
6275,76,8,2023-11-10,89.6
6276,85,8,2023-06-17,94.72
6277,22,10,2024-10-05,1620.6
6278,39,8,2024-10-08,249.52
6279,100,4,2024-01-22,1812.68
6280,23,3,2024-03-06,768.99
6281,54,10,2024-07-25,802.1
6282,69,6,2024-04-02,2821.86
6283,74,7,2023-10-26,2706.41
6284,32,6,2024-09-01,286.92
6285,20,6,2024-03-21,196.14
6286,100,3,2024-01-01,965.1
6287,61,2,2024-02-13,98.78
6288,64,1,2023-11-05,145.55
6289,60,1,2024-09-20,171.73
6290,75,3,2024-05-23,266.73
6291,70,10,2024-03-03,3832.6
6292,76,7,2024-09-03,296.1
6293,31,8,2023-10-21,213.52
6294,89,9,2024-04-11,572.67
6295,27,3,2024-02-08,521.4
6296,72,3,2024-03-04,1405.98
6297,45,10,2023-06-18,3590.7
6298,76,8,2023-10-03,3657.2
6299,62,2,2023-12-23,92.26
6300,33,3,2023-12-19,1278.57
6301,80,6,2024-07-10,2845.2
6302,62,8,2023-09-30,1461.6
6303,77,10,2024-05-07,3305.6
6304,45,4,2024-03-09,1313.72
6305,76,8,2023-08-11,3723.76
6306,37,1,2024-02-16,273.16
6307,22,7,2024-01-17,1121.19
6308,17,2,2023-08-13,221.38
6309,53,10,2024-06-13,646.6
6310,56,10,2024-06-24,3147.1
6311,85,9,2024-02-06,1057.95
6312,60,8,2023-12-06,741.76
6313,55,10,2023-06-24,1822.4
6314,5,2,2023-08-16,622.02
6315,39,10,2023-10-18,1005.4
6316,13,7,2024-04-10,2900.87
6317,51,10,2024-09-06,1251.1
6318,71,4,2024-05-18,443.52
6319,60,10,2024-04-05,1551.0
6320,14,9,2023-10-29,4465.53
6321,74,5,2024-02-24,1816.6
6322,56,10,2024-10-24,122.5
6323,6,10,2023-07-17,708.0
6324,31,6,2024-10-01,2787.9
6325,45,6,2024-01-19,1364.04
6326,8,5,2024-05-27,1772.35
6327,74,9,2024-08-21,1747.35
6328,85,3,2024-08-31,1344.45
6329,42,5,2024-09-28,1063.3
6330,38,8,2023-09-20,2606.8
6331,74,10,2023-09-27,277.1
6332,57,2,2024-06-05,355.32
6333,38,5,2024-10-19,2484.45
6334,92,4,2024-04-07,1248.96
6335,96,9,2024-06-07,354.42
6336,22,1,2024-10-21,128.05
6337,10,10,2024-08-05,4033.7
6338,21,7,2024-02-14,156.59
6339,65,10,2024-03-11,4460.5
6340,87,1,2024-01-20,288.63
6341,27,4,2023-10-02,1521.4
6342,88,8,2023-08-05,959.12
6343,3,5,2024-07-29,1254.3
6344,76,8,2023-07-22,335.76
6345,98,3,2024-01-31,767.37
6346,94,10,2024-02-12,3177.9
6347,24,2,2024-01-29,540.86
6348,24,10,2024-07-16,1599.5
6349,37,6,2024-02-12,2755.32
6350,95,9,2024-09-12,1495.17
6351,4,6,2024-05-08,825.54
6352,16,7,2024-10-15,124.25
6353,15,2,2023-11-11,361.96
6354,29,10,2023-09-24,496.2
6355,56,6,2024-08-25,2637.24
6356,17,8,2024-01-21,3003.92
6357,70,3,2023-11-05,1454.7
6358,23,6,2023-06-30,238.26
6359,18,3,2024-09-03,917.76
6360,16,2,2023-08-04,33.9
6361,24,4,2024-06-29,1943.24
6362,35,6,2024-04-11,2252.7
6363,54,4,2024-03-10,1182.8
6364,47,9,2023-10-24,2420.73
6365,57,9,2024-02-29,4238.55
6366,44,5,2024-01-13,1761.3
6367,14,3,2024-04-07,928.74
6368,1,1,2024-04-23,397.77
6369,15,7,2024-05-24,1566.53
6370,92,2,2023-08-09,548.94
6371,26,2,2023-12-24,628.84
6372,98,4,2024-02-21,547.88
6373,27,5,2024-06-08,288.7
6374,25,3,2024-01-17,579.93
6375,99,6,2024-06-13,1900.26
6376,60,5,2023-11-12,310.45
6377,28,7,2024-07-23,1494.29
6378,59,1,2024-01-06,252.92
6379,25,8,2023-12-26,3971.04
6380,41,9,2024-01-14,460.35
6381,41,1,2024-03-26,257.13
6382,13,3,2024-08-28,700.41
6383,34,1,2023-07-18,241.35
6384,23,7,2024-03-16,2747.64
6385,74,10,2023-12-10,808.6
6386,96,10,2024-02-26,4876.9
6387,33,8,2023-08-17,1616.32
6388,20,7,2023-07-15,3080.84
6389,60,2,2024-02-18,982.5
6390,3,7,2024-04-18,2536.24
6391,59,5,2024-03-19,880.7
6392,88,6,2023-10-14,2183.1
6393,56,9,2024-09-20,2221.83
6394,92,9,2023-12-26,995.76
6395,81,2,2024-05-23,244.98
6396,72,1,2023-12-05,209.63
6397,72,8,2024-08-18,3140.56
6398,21,6,2024-01-23,1032.66
6399,48,4,2023-11-05,915.44
6400,78,7,2023-06-26,2236.22
6401,4,3,2023-08-17,223.89
6402,6,4,2023-09-22,1679.44
6403,81,10,2024-02-07,3909.9
6404,11,2,2023-11-06,548.54
6405,90,7,2024-05-11,960.68
6406,51,3,2023-12-15,207.45
6407,90,9,2023-07-10,3301.38
6408,58,8,2024-02-16,3880.48
6409,50,8,2023-07-20,1100.0
6410,87,1,2023-08-02,117.66
6411,100,7,2024-04-09,2885.75
6412,79,4,2024-10-03,1202.2
6413,64,3,2024-02-22,257.19
6414,1,1,2024-09-12,427.06
6415,73,4,2023-09-13,984.52
6416,22,2,2024-09-23,967.58
6417,25,7,2024-07-01,921.97
6418,43,3,2024-02-06,425.46
6419,71,8,2024-07-29,3894.96
6420,84,2,2024-08-03,354.48
6421,7,5,2023-10-30,534.5
6422,28,5,2023-08-07,89.5
6423,79,3,2024-09-12,903.24
6424,24,8,2024-04-18,3256.32
6425,55,4,2024-08-13,1297.28
6426,59,6,2023-10-30,176.28
6427,47,1,2023-09-13,97.49
6428,14,6,2024-03-28,138.9
6429,79,3,2024-08-10,1496.37
6430,62,4,2023-08-12,939.64
6431,23,7,2024-10-21,658.07
6432,68,10,2023-07-10,3205.0
6433,45,8,2024-10-21,1547.68
6434,9,7,2024-02-12,1572.34
6435,76,8,2024-06-11,2472.48
6436,13,2,2024-07-01,767.98
6437,12,1,2024-09-23,179.48
6438,4,2,2023-06-28,874.38
6439,97,8,2023-10-26,612.32
6440,10,8,2024-09-18,1028.96
6441,75,1,2024-04-08,275.15
6442,46,4,2024-02-08,1186.36
6443,18,7,2024-08-30,1050.84
6444,92,2,2023-12-02,758.94
6445,73,4,2024-01-30,580.56
6446,27,5,2023-11-08,1481.45
6447,75,10,2024-01-09,4356.6
6448,37,9,2023-12-11,4031.28
6449,85,10,2024-04-30,1483.2
6450,18,6,2023-11-15,112.86
6451,77,2,2024-02-16,504.78
6452,76,4,2024-03-24,323.92
6453,93,4,2024-08-30,355.8
6454,59,5,2024-01-05,1968.4
6455,88,6,2023-07-04,1711.74
6456,87,10,2024-08-08,919.6
6457,46,2,2023-11-22,430.64
6458,32,6,2024-04-29,210.78
6459,62,4,2023-10-23,629.72
6460,13,3,2023-07-23,646.26
6461,39,10,2024-06-16,3653.6
6462,88,4,2024-09-13,526.4
6463,70,6,2024-08-13,2857.8
6464,44,6,2024-09-06,1476.12
6465,63,2,2024-07-17,65.58
6466,4,7,2024-01-26,2276.89
6467,98,7,2024-02-15,1233.96
6468,9,10,2024-04-08,1858.0
6469,52,2,2023-06-26,228.06
6470,91,1,2024-08-22,104.86
6471,36,2,2023-10-01,256.02
6472,22,5,2024-05-09,1206.9
6473,34,4,2023-10-30,561.64
6474,6,1,2023-11-24,177.77
6475,43,9,2023-12-31,1775.7
6476,62,2,2024-04-09,143.46
6477,37,2,2024-09-25,158.16
6478,15,4,2024-05-15,799.32
6479,66,5,2023-08-28,1418.25
6480,77,5,2024-08-21,1588.0
6481,98,3,2023-11-24,1449.69
6482,95,7,2023-10-21,2568.23
6483,18,10,2023-07-17,4618.3
6484,4,4,2023-12-13,1586.96
6485,42,6,2024-07-06,1858.32
6486,59,10,2024-05-04,135.7
6487,14,8,2024-08-29,604.96
6488,95,8,2023-09-29,1476.24
6489,44,1,2024-08-31,257.46
6490,39,9,2023-08-28,2636.46
6491,69,1,2024-10-26,219.23
6492,67,1,2023-09-24,440.38
6493,50,7,2023-11-15,643.86
6494,9,2,2023-10-09,648.72
6495,97,7,2023-10-16,2665.11
6496,52,8,2023-07-22,969.76
6497,4,8,2024-05-04,2311.2
6498,13,10,2023-08-24,2723.1
6499,14,6,2024-03-19,1011.24
6500,37,5,2024-07-23,2246.6
6501,11,5,2023-07-09,2367.3
6502,50,1,2024-03-31,288.31
6503,31,6,2023-11-30,2443.92
6504,14,10,2024-08-15,1988.0
6505,6,4,2023-09-17,849.8
6506,61,1,2024-08-31,247.96
6507,76,10,2024-02-12,1839.7
6508,15,3,2023-12-26,1455.63
6509,45,1,2024-02-21,151.41
6510,52,8,2024-10-21,2517.12
6511,3,4,2024-08-02,1053.12
6512,48,7,2024-05-21,348.39
6513,66,10,2023-11-20,1555.1
6514,53,5,2024-03-08,1904.0
6515,26,8,2023-09-28,2216.16
6516,5,4,2023-07-04,1012.52
6517,40,4,2024-01-09,1334.88
6518,77,8,2024-09-25,3780.88
6519,94,5,2024-09-21,1941.8
6520,99,2,2023-10-06,852.12
6521,14,10,2023-09-19,1310.4
6522,36,4,2024-09-21,468.32
6523,10,1,2023-09-16,427.85
6524,13,1,2023-09-19,89.66
6525,93,6,2023-11-28,2025.06
6526,57,2,2024-08-12,250.42
6527,9,1,2023-07-09,106.13
6528,33,6,2023-11-15,2249.7
6529,7,7,2024-05-01,2690.66
6530,93,1,2023-09-13,309.16
6531,35,8,2023-08-12,2138.48
6532,86,10,2023-12-27,1515.5
6533,39,2,2024-07-25,208.68
6534,100,2,2023-08-10,915.6
6535,45,4,2024-07-21,698.0
6536,87,6,2024-05-03,1383.72
6537,14,1,2023-10-25,160.46
6538,11,8,2024-03-29,2535.84
6539,54,7,2023-07-26,3111.15
6540,9,9,2024-05-03,521.28
6541,24,2,2024-10-17,875.04
6542,1,10,2024-04-22,234.9
6543,13,8,2023-10-27,1030.08
6544,63,2,2024-02-17,160.82
6545,75,7,2024-02-10,2577.12
6546,94,1,2024-04-12,116.08
6547,39,9,2024-09-02,287.1
6548,72,9,2023-12-08,4088.52
6549,28,5,2024-09-19,1997.8
6550,78,4,2024-01-02,1749.04
6551,19,8,2024-09-14,3575.12
6552,25,2,2024-02-29,544.12
6553,9,6,2024-06-02,2856.54
6554,36,3,2023-09-12,231.72
6555,97,7,2023-08-18,503.3
6556,23,10,2024-08-04,4144.1
6557,84,5,2023-06-24,437.05
6558,28,10,2024-06-08,685.2
6559,61,5,2024-07-10,1411.35
6560,56,5,2023-08-01,1995.35
6561,61,1,2023-10-23,93.13
6562,12,9,2023-08-16,681.12
6563,90,6,2023-07-08,787.14
6564,50,4,2023-11-17,319.36
6565,90,7,2024-05-23,3240.65
6566,79,6,2024-04-15,201.18
6567,4,1,2024-03-13,482.84
6568,74,3,2023-07-23,726.87
6569,36,4,2024-06-06,1030.52
6570,2,5,2024-09-20,470.95
6571,15,8,2024-03-27,100.0
6572,100,7,2023-07-24,2207.03
6573,40,6,2024-07-13,2427.66
6574,82,6,2024-09-17,1463.94
6575,84,2,2023-07-25,145.84
6576,94,3,2024-03-26,1095.51
6577,77,8,2023-08-27,3687.6
6578,36,1,2023-10-22,407.82
6579,13,1,2024-09-13,172.7
6580,36,10,2023-07-24,1864.3
6581,9,8,2023-11-01,1491.36
6582,68,8,2023-11-14,3805.84
6583,54,6,2024-04-08,1908.96
6584,73,2,2024-01-11,122.76
6585,53,1,2024-10-22,171.78
6586,87,2,2024-06-21,428.88
6587,5,3,2023-12-09,993.39
6588,80,2,2023-10-16,659.68
6589,18,8,2024-08-26,3743.76
6590,56,7,2024-01-12,149.52
6591,66,2,2024-08-07,748.4
6592,2,9,2024-08-10,213.12
6593,87,8,2023-10-17,606.88
6594,37,10,2023-08-10,1775.2
6595,94,7,2023-08-30,2044.98
6596,35,8,2024-04-26,3105.44
6597,1,5,2024-01-19,595.65
6598,20,4,2024-03-19,532.76
6599,51,2,2023-12-01,711.46
6600,47,3,2024-02-08,86.28
6601,79,8,2024-05-30,734.72
6602,25,5,2024-03-04,1431.65
6603,37,6,2023-09-29,2820.72
6604,24,10,2024-07-25,167.6
6605,18,10,2023-11-21,4451.6
6606,65,4,2023-12-21,693.28
6607,90,3,2023-06-25,1305.45
6608,81,2,2023-09-05,108.64
6609,26,7,2024-10-01,1324.12
6610,71,8,2024-07-10,1956.8
6611,83,6,2023-08-07,2776.56
6612,77,4,2024-06-14,1639.28
6613,73,3,2024-03-20,1235.4
6614,47,9,2024-07-11,2522.52
6615,99,10,2024-09-08,2735.4
6616,16,2,2023-11-28,431.0
6617,60,1,2024-05-20,495.67
6618,80,1,2023-11-04,262.19
6619,75,5,2024-01-22,1841.85
6620,18,9,2023-09-15,121.86
6621,49,9,2024-01-28,166.95
6622,6,8,2023-12-10,685.92
6623,12,3,2024-09-01,538.56
6624,49,10,2024-02-22,996.9
6625,17,8,2024-08-27,3892.16
6626,70,7,2024-07-21,2900.31
6627,26,10,2023-08-13,3015.5
6628,78,6,2024-05-28,1812.48
6629,73,5,2023-09-04,2271.5
6630,53,8,2023-08-05,1900.88
6631,62,1,2023-11-30,76.92
6632,19,1,2023-11-05,82.61
6633,24,6,2023-09-20,290.34
6634,52,10,2024-01-22,4930.5
6635,55,8,2024-02-15,2619.36
6636,7,2,2024-03-17,665.8
6637,1,10,2024-04-24,3474.3
6638,5,1,2024-03-28,413.89
6639,33,10,2023-11-17,1829.5
6640,96,7,2024-07-14,3071.6
6641,60,2,2024-06-10,853.74
6642,16,8,2023-07-17,1332.88
6643,7,1,2024-03-05,110.36
6644,43,2,2023-08-08,477.58
6645,60,1,2024-01-12,308.53
6646,1,9,2023-09-04,3600.72
6647,12,4,2024-04-08,929.48
6648,35,2,2024-10-02,921.58
6649,44,10,2024-07-18,4607.2
6650,83,7,2024-06-16,2567.25
6651,11,2,2023-06-23,800.54
6652,89,3,2024-06-13,1443.12
6653,99,10,2024-07-21,3603.8
6654,76,6,2023-06-18,2814.9
6655,11,4,2024-02-06,739.6
6656,43,3,2024-08-25,1134.0
6657,58,4,2023-07-10,1349.12
6658,58,4,2023-06-30,865.52
6659,41,10,2024-01-19,1648.8
6660,21,5,2024-01-24,2320.35
6661,99,10,2024-02-13,2460.1
6662,98,9,2024-03-12,2923.56
6663,97,4,2023-07-16,1249.36
6664,43,10,2023-08-21,4776.8
6665,13,6,2024-02-18,1643.82
6666,43,3,2023-06-25,1043.22
6667,74,8,2023-12-04,3365.2
6668,9,2,2024-03-17,34.46
6669,98,1,2024-08-12,426.38
6670,97,3,2023-11-30,904.05
6671,74,3,2024-02-12,1216.26
6672,27,10,2023-06-24,1955.6
6673,98,6,2023-07-05,443.28
6674,55,8,2024-04-08,1754.24
6675,18,9,2024-01-07,3159.0
6676,61,2,2024-03-04,265.76
6677,97,4,2023-10-26,1721.8
6678,75,5,2024-06-07,1203.45
6679,72,8,2024-01-09,3171.12
6680,1,5,2023-10-25,2074.65
6681,48,1,2023-12-05,439.69
6682,75,3,2023-09-03,881.43
6683,13,9,2024-04-20,1360.53
6684,83,10,2024-08-19,2727.1
6685,48,4,2024-01-25,694.88
6686,59,9,2024-10-16,2818.62
6687,36,4,2024-07-29,1073.4
6688,46,2,2024-08-04,73.28
6689,17,4,2023-08-02,1017.6
6690,41,10,2024-03-28,114.9
6691,78,9,2023-06-24,836.64
6692,36,8,2023-12-06,1710.72
6693,89,6,2024-06-19,1480.5
6694,67,7,2023-08-29,529.27
6695,37,5,2023-07-26,1251.65
6696,33,2,2024-08-29,218.58
6697,6,6,2023-06-22,2569.44
6698,13,1,2024-08-23,358.86
6699,68,10,2023-11-19,1930.6
6700,57,2,2023-11-07,762.54
6701,17,3,2023-08-22,333.84
6702,8,2,2024-04-23,753.52
6703,82,10,2023-12-28,2338.0
6704,72,8,2024-07-23,2488.32
6705,23,9,2024-08-22,1911.24
6706,6,3,2023-11-29,805.59
6707,37,1,2023-06-20,485.41
6708,79,10,2023-12-25,3502.8
6709,72,7,2024-08-17,501.13
6710,18,7,2023-08-02,2675.4
6711,76,9,2023-12-03,2074.59
6712,71,2,2024-04-17,460.82
6713,33,1,2024-10-27,233.08
6714,47,5,2024-06-25,645.15
6715,9,5,2024-02-28,2140.55
6716,10,9,2023-10-05,1783.35
6717,55,3,2023-11-04,750.18
6718,84,1,2024-08-12,381.59
6719,2,5,2024-07-22,2106.8
6720,52,10,2024-09-03,1711.1
6721,39,8,2023-08-10,1978.0
6722,26,2,2023-07-18,257.1
6723,10,9,2024-08-28,432.18
6724,42,7,2024-06-06,1296.12
6725,52,5,2024-07-24,574.45
6726,91,5,2023-10-08,2151.0
6727,20,5,2023-07-18,2057.9
6728,50,2,2024-10-23,861.84
6729,87,10,2023-07-16,204.3
6730,50,10,2023-12-19,3778.1
6731,100,8,2024-06-14,671.52
6732,26,7,2024-02-07,3482.64
6733,47,2,2024-03-13,708.36
6734,17,9,2024-08-01,1342.62
6735,73,10,2023-08-28,1565.6
6736,9,4,2023-10-27,1851.28
6737,49,10,2024-10-23,4204.4
6738,78,3,2024-06-09,970.5
6739,34,1,2024-02-04,377.39
6740,90,7,2024-03-29,2446.64
6741,66,6,2024-10-14,1895.76
6742,29,7,2024-04-21,3043.04
6743,36,9,2023-07-01,1863.72
6744,63,7,2024-02-23,3171.56
6745,8,8,2023-09-22,3113.12
6746,59,1,2024-04-29,26.5
6747,49,6,2024-07-27,124.14
6748,12,4,2024-03-25,1893.12
6749,70,8,2024-04-21,1235.84
6750,92,2,2023-08-21,248.2
6751,20,7,2023-10-26,3122.63
6752,43,4,2023-10-18,1449.28
6753,60,4,2024-04-12,1028.48
6754,96,7,2023-12-06,2758.42
6755,47,5,2024-01-16,358.95
6756,63,1,2023-12-03,22.25
6757,37,4,2023-07-19,1978.0
6758,30,10,2023-11-19,464.6
6759,80,3,2024-09-24,738.21
6760,14,4,2023-09-11,1257.76
6761,79,4,2024-06-13,1488.68
6762,36,3,2023-09-09,1315.41
6763,93,8,2024-03-07,3182.56
6764,67,2,2023-06-19,240.42
6765,28,6,2024-07-12,2913.66
6766,32,3,2024-01-14,511.77
6767,78,6,2024-08-20,1601.94
6768,74,3,2024-01-10,1447.17
6769,71,6,2023-12-15,2954.7
6770,69,1,2023-12-16,379.42
6771,54,8,2024-10-06,310.56
6772,3,1,2023-08-29,161.79
6773,91,3,2024-03-13,568.83
6774,3,6,2024-04-07,101.4
6775,93,10,2024-09-18,334.1
6776,27,10,2024-01-16,3135.3
6777,66,9,2024-09-16,843.84
6778,70,8,2024-10-28,1576.8
6779,57,2,2023-12-09,726.98
6780,80,6,2024-06-16,1499.34
6781,93,6,2023-11-16,2886.6
6782,81,2,2023-09-24,421.0
6783,65,3,2023-07-04,65.34
6784,12,4,2023-07-30,1783.96
6785,18,1,2024-01-29,164.51
6786,92,2,2024-06-26,391.88
6787,41,2,2024-07-17,472.9
6788,76,4,2024-09-04,1419.44
6789,23,1,2024-09-28,463.45
6790,40,8,2023-06-23,139.68
6791,14,5,2023-08-16,502.4
6792,72,5,2024-06-02,963.5
6793,15,2,2024-07-08,340.88
6794,93,8,2023-11-23,3977.92
6795,16,7,2023-08-24,3265.43
6796,79,2,2024-06-17,644.44
6797,40,5,2024-03-05,1962.9
6798,23,1,2023-09-07,60.06
6799,99,7,2023-12-12,211.19
6800,68,2,2023-12-26,475.02
6801,41,6,2024-08-05,111.54
6802,33,4,2024-04-04,408.88
6803,77,10,2024-02-10,2758.6
6804,52,4,2023-11-05,518.84
6805,55,9,2024-10-10,3720.15
6806,98,9,2024-10-08,3706.2
6807,94,3,2024-01-16,444.48
6808,23,1,2023-07-14,385.61
6809,6,1,2023-08-10,356.75
6810,82,1,2023-11-01,255.5
6811,48,7,2023-07-03,2463.37
6812,52,5,2023-08-17,1603.85
6813,15,6,2023-07-12,2798.28
6814,1,2,2024-06-06,836.54
6815,46,6,2023-06-29,294.6
6816,86,7,2024-03-04,2439.78
6817,5,1,2023-10-11,82.81
6818,42,5,2024-02-14,1544.3
6819,61,5,2024-01-01,2155.75
6820,97,5,2023-07-09,998.0
6821,35,7,2023-11-04,2025.38
6822,43,7,2024-10-09,3027.71
6823,49,9,2024-02-07,1943.1
6824,73,4,2024-05-17,977.0
6825,64,9,2023-11-20,3585.6
6826,98,2,2023-12-31,290.12
6827,74,1,2023-08-04,419.25
6828,76,7,2024-09-16,548.03
6829,50,8,2023-07-06,1408.16
6830,53,1,2024-08-07,226.01
6831,81,4,2024-09-20,1532.96
6832,72,7,2023-07-18,2012.36
6833,91,1,2023-11-19,364.92
6834,17,2,2023-10-18,240.68
6835,45,4,2024-06-06,1169.64
6836,18,8,2023-12-02,3787.92
6837,16,5,2023-12-16,810.7
6838,51,4,2023-09-09,733.0
6839,90,8,2023-07-09,2228.24
6840,63,6,2023-10-05,1199.34
6841,4,8,2024-09-29,3887.84
6842,21,10,2023-11-03,493.9
6843,8,3,2024-10-12,166.92
6844,74,2,2024-02-06,408.3
6845,50,9,2023-11-29,1363.59
6846,77,9,2024-06-19,1415.25
6847,90,6,2023-08-01,969.78
6848,25,3,2024-08-27,791.94
6849,5,8,2024-06-19,3798.16
6850,57,9,2024-05-22,577.98
6851,50,6,2023-11-11,789.12
6852,81,6,2024-05-21,1704.54
6853,30,8,2024-09-28,2370.4
6854,67,2,2023-10-23,903.1
6855,60,5,2023-11-03,1101.3
6856,87,1,2023-09-12,11.33
6857,75,10,2023-09-26,1888.8
6858,81,4,2023-10-27,1068.84
6859,53,6,2024-06-01,1434.6
6860,98,2,2024-07-15,783.8
6861,35,6,2024-01-16,200.82
6862,76,9,2024-07-15,2882.34
6863,71,7,2024-09-23,2069.55
6864,68,10,2024-03-14,2747.3
6865,47,7,2023-08-25,2591.33
6866,52,8,2024-01-23,2972.24
6867,91,4,2024-07-13,1030.16
6868,52,3,2023-06-28,490.59
6869,43,8,2023-12-09,1450.4
6870,89,10,2024-09-15,4564.1
6871,50,3,2024-03-13,582.99
6872,56,1,2024-01-23,403.17
6873,6,10,2024-05-25,482.0
6874,46,9,2023-12-03,2330.91
6875,92,6,2023-08-05,2660.1
6876,96,5,2023-10-31,1737.4
6877,91,7,2023-09-10,2889.39
6878,66,7,2023-08-02,2690.03
6879,84,8,2023-07-27,3057.6
6880,14,4,2024-05-07,1491.32
6881,45,2,2024-02-02,545.04
6882,43,9,2024-07-06,3733.02
6883,72,10,2024-08-21,1051.4
